image_id,variant_id,image_url,image_type,is_primary,alt_text,sort_order
410,115,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-R2.jpg,product,0,Aurelia Glow Pendant - Rose Gold - Image 2,2
411,115,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-R3.jpg,product,0,Aurelia Glow Pendant - Rose Gold - Image 3,3
412,115,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-R4.jpg,product,0,Aurelia Glow Pendant - Rose Gold - Image 4,4
413,116,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-R1.jpg,product,1,Aurelia Glow Pendant - Rose Gold - Image 1,1
414,116,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-R2.jpg,product,0,Aurelia Glow Pendant - Rose Gold - Image 2,2
415,116,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-R3.jpg,product,0,Aurelia Glow Pendant - Rose Gold - Image 3,3
416,116,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-R4.jpg,product,0,Aurelia Glow Pendant - Rose Gold - Image 4,4
417,117,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-R1.jpg,product,1,Aurelia Glow Pendant - Rose Gold - Image 1,1
418,117,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-R2.jpg,product,0,Aurelia Glow Pendant - Rose Gold - Image 2,2
419,117,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-R3.jpg,product,0,Aurelia Glow Pendant - Rose Gold - Image 3,3
420,117,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-R4.jpg,product,0,Aurelia Glow Pendant - Rose Gold - Image 4,4
421,118,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-R1.jpg,product,1,Aurelia Glow Pendant - Rose Gold - Image 1,1
422,118,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-R2.jpg,product,0,Aurelia Glow Pendant - Rose Gold - Image 2,2
423,118,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-R3.jpg,product,0,Aurelia Glow Pendant - Rose Gold - Image 3,3
424,118,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-R4.jpg,product,0,Aurelia Glow Pendant - Rose Gold - Image 4,4
425,119,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W1.jpg,product,1,Aurelia Glow Pendant - White Gold - Image 1,1
426,119,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W2.jpg,product,0,Aurelia Glow Pendant - White Gold - Image 2,2
427,119,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W3.jpg,product,0,Aurelia Glow Pendant - White Gold - Image 3,3
428,119,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W4.jpg,product,0,Aurelia Glow Pendant - White Gold - Image 4,4
429,120,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W1.jpg,product,1,Aurelia Glow Pendant - White Gold - Image 1,1
430,120,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W2.jpg,product,0,Aurelia Glow Pendant - White Gold - Image 2,2
431,120,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W3.jpg,product,0,Aurelia Glow Pendant - White Gold - Image 3,3
432,120,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W4.jpg,product,0,Aurelia Glow Pendant - White Gold - Image 4,4
433,121,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W1.jpg,product,1,Aurelia Glow Pendant - White Gold - Image 1,1
434,121,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W2.jpg,product,0,Aurelia Glow Pendant - White Gold - Image 2,2
435,121,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W3.jpg,product,0,Aurelia Glow Pendant - White Gold - Image 3,3
436,121,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W4.jpg,product,0,Aurelia Glow Pendant - White Gold - Image 4,4
437,122,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W1.jpg,product,1,Aurelia Glow Pendant - White Gold - Image 1,1
438,122,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W2.jpg,product,0,Aurelia Glow Pendant - White Gold - Image 2,2
439,122,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W3.jpg,product,0,Aurelia Glow Pendant - White Gold - Image 3,3
440,122,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W4.jpg,product,0,Aurelia Glow Pendant - White Gold - Image 4,4
441,123,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W1.jpg,product,1,Aurelia Glow Pendant - White Gold - Image 1,1
442,123,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W2.jpg,product,0,Aurelia Glow Pendant - White Gold - Image 2,2
443,123,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W3.jpg,product,0,Aurelia Glow Pendant - White Gold - Image 3,3
444,123,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W4.jpg,product,0,Aurelia Glow Pendant - White Gold - Image 4,4
445,124,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W1.jpg,product,1,Aurelia Glow Pendant - White Gold - Image 1,1
446,124,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W2.jpg,product,0,Aurelia Glow Pendant - White Gold - Image 2,2
447,124,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W3.jpg,product,0,Aurelia Glow Pendant - White Gold - Image 3,3
448,124,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W4.jpg,product,0,Aurelia Glow Pendant - White Gold - Image 4,4
449,125,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W1.jpg,product,1,Aurelia Glow Pendant - White Gold - Image 1,1
450,125,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W2.jpg,product,0,Aurelia Glow Pendant - White Gold - Image 2,2
451,125,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W3.jpg,product,0,Aurelia Glow Pendant - White Gold - Image 3,3
452,125,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W4.jpg,product,0,Aurelia Glow Pendant - White Gold - Image 4,4
453,126,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W1.jpg,product,1,Aurelia Glow Pendant - White Gold - Image 1,1
454,126,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W2.jpg,product,0,Aurelia Glow Pendant - White Gold - Image 2,2
455,126,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W3.jpg,product,0,Aurelia Glow Pendant - White Gold - Image 3,3
456,126,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-W4.jpg,product,0,Aurelia Glow Pendant - White Gold - Image 4,4
457,127,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y1.jpg,product,1,Aurelia Glow Pendant - Yellow Gold - Image 1,1
458,127,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y2.jpg,product,0,Aurelia Glow Pendant - Yellow Gold - Image 2,2
459,127,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y3.jpg,product,0,Aurelia Glow Pendant - Yellow Gold - Image 3,3
460,127,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y4.jpg,product,0,Aurelia Glow Pendant - Yellow Gold - Image 4,4
461,128,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y1.jpg,product,1,Aurelia Glow Pendant - Yellow Gold - Image 1,1
462,128,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y2.jpg,product,0,Aurelia Glow Pendant - Yellow Gold - Image 2,2
463,128,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y3.jpg,product,0,Aurelia Glow Pendant - Yellow Gold - Image 3,3
464,128,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y4.jpg,product,0,Aurelia Glow Pendant - Yellow Gold - Image 4,4
465,129,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y1.jpg,product,1,Aurelia Glow Pendant - Yellow Gold - Image 1,1
466,129,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y2.jpg,product,0,Aurelia Glow Pendant - Yellow Gold - Image 2,2
467,129,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y3.jpg,product,0,Aurelia Glow Pendant - Yellow Gold - Image 3,3
468,129,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y4.jpg,product,0,Aurelia Glow Pendant - Yellow Gold - Image 4,4
469,130,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y1.jpg,product,1,Aurelia Glow Pendant - Yellow Gold - Image 1,1
470,130,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y2.jpg,product,0,Aurelia Glow Pendant - Yellow Gold - Image 2,2
471,130,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y3.jpg,product,0,Aurelia Glow Pendant - Yellow Gold - Image 3,3
472,130,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y4.jpg,product,0,Aurelia Glow Pendant - Yellow Gold - Image 4,4
473,131,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y1.jpg,product,1,Aurelia Glow Pendant - Yellow Gold - Image 1,1
474,131,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y2.jpg,product,0,Aurelia Glow Pendant - Yellow Gold - Image 2,2
475,131,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y3.jpg,product,0,Aurelia Glow Pendant - Yellow Gold - Image 3,3
476,131,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y4.jpg,product,0,Aurelia Glow Pendant - Yellow Gold - Image 4,4
477,132,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y1.jpg,product,1,Aurelia Glow Pendant - Yellow Gold - Image 1,1
478,132,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y2.jpg,product,0,Aurelia Glow Pendant - Yellow Gold - Image 2,2
479,132,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y3.jpg,product,0,Aurelia Glow Pendant - Yellow Gold - Image 3,3
480,132,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y4.jpg,product,0,Aurelia Glow Pendant - Yellow Gold - Image 4,4
481,133,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y1.jpg,product,1,Aurelia Glow Pendant - Yellow Gold - Image 1,1
482,133,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y2.jpg,product,0,Aurelia Glow Pendant - Yellow Gold - Image 2,2
483,133,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y3.jpg,product,0,Aurelia Glow Pendant - Yellow Gold - Image 3,3
484,133,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y4.jpg,product,0,Aurelia Glow Pendant - Yellow Gold - Image 4,4
485,134,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y1.jpg,product,1,Aurelia Glow Pendant - Yellow Gold - Image 1,1
486,134,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y2.jpg,product,0,Aurelia Glow Pendant - Yellow Gold - Image 2,2
487,134,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y3.jpg,product,0,Aurelia Glow Pendant - Yellow Gold - Image 3,3
488,134,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15045-Y4.jpg,product,0,Aurelia Glow Pendant - Yellow Gold - Image 4,4
489,135,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R1.jpg,product,1,Regal Radiance - Rose Gold - Image 1,1
490,135,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R2.jpg,product,0,Regal Radiance - Rose Gold - Image 2,2
491,135,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R3.jpg,product,0,Regal Radiance - Rose Gold - Image 3,3
492,135,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R4.jpg,product,0,Regal Radiance - Rose Gold - Image 4,4
493,136,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R1.jpg,product,1,Regal Radiance - Rose Gold - Image 1,1
494,136,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R2.jpg,product,0,Regal Radiance - Rose Gold - Image 2,2
495,136,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R3.jpg,product,0,Regal Radiance - Rose Gold - Image 3,3
496,136,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R4.jpg,product,0,Regal Radiance - Rose Gold - Image 4,4
497,137,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R1.jpg,product,1,Regal Radiance - Rose Gold - Image 1,1
498,137,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R2.jpg,product,0,Regal Radiance - Rose Gold - Image 2,2
499,137,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R3.jpg,product,0,Regal Radiance - Rose Gold - Image 3,3
500,137,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R4.jpg,product,0,Regal Radiance - Rose Gold - Image 4,4
501,138,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R1.jpg,product,1,Regal Radiance - Rose Gold - Image 1,1
502,138,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R2.jpg,product,0,Regal Radiance - Rose Gold - Image 2,2
503,138,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R3.jpg,product,0,Regal Radiance - Rose Gold - Image 3,3
504,138,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R4.jpg,product,0,Regal Radiance - Rose Gold - Image 4,4
505,139,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R1.jpg,product,1,Regal Radiance - Rose Gold - Image 1,1
506,139,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R2.jpg,product,0,Regal Radiance - Rose Gold - Image 2,2
507,139,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R3.jpg,product,0,Regal Radiance - Rose Gold - Image 3,3
508,139,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R4.jpg,product,0,Regal Radiance - Rose Gold - Image 4,4
509,140,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R1.jpg,product,1,Regal Radiance - Rose Gold - Image 1,1
510,140,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R2.jpg,product,0,Regal Radiance - Rose Gold - Image 2,2
511,140,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R3.jpg,product,0,Regal Radiance - Rose Gold - Image 3,3
512,140,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R4.jpg,product,0,Regal Radiance - Rose Gold - Image 4,4
513,141,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R1.jpg,product,1,Regal Radiance - Rose Gold - Image 1,1
514,141,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R2.jpg,product,0,Regal Radiance - Rose Gold - Image 2,2
515,141,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R3.jpg,product,0,Regal Radiance - Rose Gold - Image 3,3
516,141,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R4.jpg,product,0,Regal Radiance - Rose Gold - Image 4,4
517,142,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R1.jpg,product,1,Regal Radiance - Rose Gold - Image 1,1
518,142,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R2.jpg,product,0,Regal Radiance - Rose Gold - Image 2,2
519,142,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R3.jpg,product,0,Regal Radiance - Rose Gold - Image 3,3
520,142,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-R4.jpg,product,0,Regal Radiance - Rose Gold - Image 4,4
521,143,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W1.jpg,product,1,Regal Radiance - White Gold - Image 1,1
522,143,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W2.jpg,product,0,Regal Radiance - White Gold - Image 2,2
523,143,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W3.jpg,product,0,Regal Radiance - White Gold - Image 3,3
524,143,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W4.jpg,product,0,Regal Radiance - White Gold - Image 4,4
525,144,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W1.jpg,product,1,Regal Radiance - White Gold - Image 1,1
526,144,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W2.jpg,product,0,Regal Radiance - White Gold - Image 2,2
527,144,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W3.jpg,product,0,Regal Radiance - White Gold - Image 3,3
528,144,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W4.jpg,product,0,Regal Radiance - White Gold - Image 4,4
529,145,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W1.jpg,product,1,Regal Radiance - White Gold - Image 1,1
530,145,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W2.jpg,product,0,Regal Radiance - White Gold - Image 2,2
531,145,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W3.jpg,product,0,Regal Radiance - White Gold - Image 3,3
532,145,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W4.jpg,product,0,Regal Radiance - White Gold - Image 4,4
533,146,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W1.jpg,product,1,Regal Radiance - White Gold - Image 1,1
534,146,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W2.jpg,product,0,Regal Radiance - White Gold - Image 2,2
535,146,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W3.jpg,product,0,Regal Radiance - White Gold - Image 3,3
536,146,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W4.jpg,product,0,Regal Radiance - White Gold - Image 4,4
537,147,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W1.jpg,product,1,Regal Radiance - White Gold - Image 1,1
538,147,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W2.jpg,product,0,Regal Radiance - White Gold - Image 2,2
539,147,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W3.jpg,product,0,Regal Radiance - White Gold - Image 3,3
540,147,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W4.jpg,product,0,Regal Radiance - White Gold - Image 4,4
541,148,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W1.jpg,product,1,Regal Radiance - White Gold - Image 1,1
542,148,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W2.jpg,product,0,Regal Radiance - White Gold - Image 2,2
543,148,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W3.jpg,product,0,Regal Radiance - White Gold - Image 3,3
544,148,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W4.jpg,product,0,Regal Radiance - White Gold - Image 4,4
545,149,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W1.jpg,product,1,Regal Radiance - White Gold - Image 1,1
546,149,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W2.jpg,product,0,Regal Radiance - White Gold - Image 2,2
547,149,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W3.jpg,product,0,Regal Radiance - White Gold - Image 3,3
548,149,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W4.jpg,product,0,Regal Radiance - White Gold - Image 4,4
549,150,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W1.jpg,product,1,Regal Radiance - White Gold - Image 1,1
550,150,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W2.jpg,product,0,Regal Radiance - White Gold - Image 2,2
551,150,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W3.jpg,product,0,Regal Radiance - White Gold - Image 3,3
552,150,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-W4.jpg,product,0,Regal Radiance - White Gold - Image 4,4
553,151,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y1.jpg,product,1,Regal Radiance - Yellow Gold - Image 1,1
554,151,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y2.jpg,product,0,Regal Radiance - Yellow Gold - Image 2,2
555,151,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y3.jpg,product,0,Regal Radiance - Yellow Gold - Image 3,3
556,151,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y4.jpg,product,0,Regal Radiance - Yellow Gold - Image 4,4
557,152,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y1.jpg,product,1,Regal Radiance - Yellow Gold - Image 1,1
558,152,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y2.jpg,product,0,Regal Radiance - Yellow Gold - Image 2,2
559,152,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y3.jpg,product,0,Regal Radiance - Yellow Gold - Image 3,3
560,152,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y4.jpg,product,0,Regal Radiance - Yellow Gold - Image 4,4
561,153,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y1.jpg,product,1,Regal Radiance - Yellow Gold - Image 1,1
562,153,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y2.jpg,product,0,Regal Radiance - Yellow Gold - Image 2,2
563,153,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y3.jpg,product,0,Regal Radiance - Yellow Gold - Image 3,3
564,153,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y4.jpg,product,0,Regal Radiance - Yellow Gold - Image 4,4
565,154,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y1.jpg,product,1,Regal Radiance - Yellow Gold - Image 1,1
566,154,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y2.jpg,product,0,Regal Radiance - Yellow Gold - Image 2,2
567,154,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y3.jpg,product,0,Regal Radiance - Yellow Gold - Image 3,3
568,154,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y4.jpg,product,0,Regal Radiance - Yellow Gold - Image 4,4
569,155,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y1.jpg,product,1,Regal Radiance - Yellow Gold - Image 1,1
570,155,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y2.jpg,product,0,Regal Radiance - Yellow Gold - Image 2,2
571,155,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y3.jpg,product,0,Regal Radiance - Yellow Gold - Image 3,3
572,155,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y4.jpg,product,0,Regal Radiance - Yellow Gold - Image 4,4
573,156,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y1.jpg,product,1,Regal Radiance - Yellow Gold - Image 1,1
574,156,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y2.jpg,product,0,Regal Radiance - Yellow Gold - Image 2,2
575,156,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y3.jpg,product,0,Regal Radiance - Yellow Gold - Image 3,3
576,156,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y4.jpg,product,0,Regal Radiance - Yellow Gold - Image 4,4
577,157,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y1.jpg,product,1,Regal Radiance - Yellow Gold - Image 1,1
578,157,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y2.jpg,product,0,Regal Radiance - Yellow Gold - Image 2,2
579,157,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y3.jpg,product,0,Regal Radiance - Yellow Gold - Image 3,3
580,157,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y4.jpg,product,0,Regal Radiance - Yellow Gold - Image 4,4
581,158,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y1.jpg,product,1,Regal Radiance - Yellow Gold - Image 1,1
582,158,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y2.jpg,product,0,Regal Radiance - Yellow Gold - Image 2,2
583,158,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y3.jpg,product,0,Regal Radiance - Yellow Gold - Image 3,3
584,158,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15046-Y4.jpg,product,0,Regal Radiance - Yellow Gold - Image 4,4
585,159,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15048-R1.jpg,product,1,Eternal Glow - Rose Gold - Image 1,1
586,159,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15048-R2.jpg,product,0,Eternal Glow - Rose Gold - Image 2,2
587,159,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15048-R3.jpg,product,0,Eternal Glow - Rose Gold - Image 3,3
588,159,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15048-R4.jpg,product,0,Eternal Glow - Rose Gold - Image 4,4
589,160,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15048-R1.jpg,product,1,Eternal Glow - Rose Gold - Image 1,1
590,160,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15048-R2.jpg,product,0,Eternal Glow - Rose Gold - Image 2,2
591,160,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15048-R3.jpg,product,0,Eternal Glow - Rose Gold - Image 3,3
592,160,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15048-R4.jpg,product,0,Eternal Glow - Rose Gold - Image 4,4
593,161,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15048-R1.jpg,product,1,Eternal Glow - Rose Gold - Image 1,1
594,161,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15048-R2.jpg,product,0,Eternal Glow - Rose Gold - Image 2,2
595,161,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15048-R3.jpg,product,0,Eternal Glow - Rose Gold - Image 3,3
596,161,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15048-R4.jpg,product,0,Eternal Glow - Rose Gold - Image 4,4
597,162,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15048-R1.jpg,product,1,Eternal Glow - Rose Gold - Image 1,1
598,162,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15048-R2.jpg,product,0,Eternal Glow - Rose Gold - Image 2,2
599,162,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15048-R3.jpg,product,0,Eternal Glow - Rose Gold - Image 3,3
600,162,https://rareregalia.com/wp-content/uploads/2025/07/DOC-PD-15048-R4.jpg,product,0,Eternal Glow - Rose Gold - Image 4,4
